missing,method,mean,std,min,max,median
0.2,knn,0.12323987504716447,0.010864381436115452,0.09763305570064326,0.16613898087082068,0.12164085974217351
0.2,kalman,0.11913508068948468,0.008177420218490213,0.09889941302705309,0.145362980584369,0.1188583444589964
0.2,matrix_estimation,0.14468871091779498,0.013722191376908156,0.1155417206087891,0.21329652414085506,0.1423329708343508
0.2,arima,0.12259622629984489,0.007377415892711558,0.1025708627084594,0.14497390880510896,0.12223558235702069
0.25,rmean,0.7520726562829313,0.5548798098024681,0.18061160116827824,2.6244338425019604,0.5086289485769202
0.25,last,0.162578252798021,0.008874254625909095,0.14030786190603362,0.19660325053682015,0.16223776462371808
0.25,next,0.17407689533121964,0.01109516571487678,0.14586896967992757,0.2130475908578313,0.17339970471901894
0.25,linear_interp,0.1102225922381258,0.008736082127745506,0.08853710498087344,0.1444154318403958,0.10986499317504556
0.25,quadratic_interp,0.39056319431641623,0.5320138082397179,0.0858681157230575,2.023797454903559,0.11189646412479388
0.25,spline,18741148.944814924,418645535.88163,0.08756527043925,9370574031.973404,0.10946644492180058
0.25,knn,0.12709815984993622,0.01024940717106924,0.10364113489812284,0.16185568537697378,0.12635734841152835
0.25,kalman,0.12580204660444652,0.008484132145151197,0.10369144851934803,0.15155416529391896,0.12527142884316805
0.25,matrix_estimation,0.14844300190121604,0.012462953866387882,0.12163033198162074,0.20042563946204772,0.14712189679772492
0.25,arima,0.12504568340000596,0.00731577268292408,0.10502925905212385,0.15003673771174414,0.12486301148318818
